Reporting country,Reference period,Item code,Item name,IORP type,Value,Date of extraction (yyyymmdd)
SI,2021,R0029,Beneficiaries reported by exempted IORPs,DC,,20250716
SI,2021,R0030,Beneficiaries reported by non-exempted IORPs,DB,4629.0,20250716
SI,2021,R0030,Beneficiaries reported by non-exempted IORPs,DC,0.0,20250716
SI,2021,R0040,New members,DB,12029.0,20250716
SI,2021,R0040,New members,DC,0.0,20250716
SI,2021,R0050,Deaths,DB,470.0,20250716
SI,2021,R0050,Deaths,DC,0.0,20250716
SI,2021,R0060,Commutations,DB,1335.0,20250716
SI,2021,R0060,Commutations,DC,0.0,20250716
SI,2021,R0070,Other exits,DB,5126.0,20250716
SI,2021,R0070,Other exits,DC,0.0,20250716
SI,2021,R0080,New beneficiaries,DB,1694.0,20250716
SI,2021,R0080,New beneficiaries,DC,0.0,20250716
SI,2021,R0090,of which new retired members,DB,1694.0,20250716
SI,2021,R0090,of which new retired members,DC,0.0,20250716
SI,2022,R0008,Active members,DB,149537.0,20250716
SI,2022,R0008,Active members,DC,0.0,20250716
SI,2022,R0009,Active members reported by exempted IORPs,DB,,20250716
SI,2022,R0009,Active members reported by exempted IORPs,DC,,20250716
SI,2022,R0010,Active members reported by non-exempted IORPs,DB,149537.0,20250716
SI,2022,R0010,Active members reported by non-exempted IORPs,DC,0.0,20250716
SI,2022,R0018,Deferred members,DB,94973.0,20250716
SI,2022,R0018,Deferred members,DC,0.0,20250716
SI,2022,R0019,Deferred members reported by exempted IORPs,DB,,20250716
SI,2022,R0019,Deferred members reported by exempted IORPs,DC,,20250716
SI,2022,R0020,Deferred members reported by non-exempted IORPs,DB,94973.0,20250716
SI,2022,R0020,Deferred members reported by non-exempted IORPs,DC,0.0,20250716
SI,2022,R0028,Beneficiaries,DB,9327.0,20250716
SI,2022,R0028,Beneficiaries,DC,0.0,20250716
SI,2022,R0029,Beneficiaries reported by exempted IORPs,DB,,20250716
SI,2022,R0029,Beneficiaries reported by exempted IORPs,DC,,20250716
SI,2022,R0030,Beneficiaries reported by non-exempted IORPs,DB,9327.0,20250716
SI,2022,R0030,Beneficiaries reported by non-exempted IORPs,DC,0.0,20250716
SI,2022,R0040,New members,DB,14783.0,20250716
SI,2022,R0040,New members,DC,0.0,20250716
SI,2022,R0050,Deaths,DB,384.0,20250716
SI,2022,R0050,Deaths,DC,0.0,20250716
SI,2022,R0060,Commutations,DB,1243.0,20250716
SI,2022,R0060,Commutations,DC,0.0,20250716
SI,2022,R0070,Other exits,DB,6225.0,20250716
SI,2022,R0070,Other exits,DC,0.0,20250716
SI,2022,R0080,New beneficiaries,DB,1372.0,20250716
SI,2022,R0080,New beneficiaries,DC,0.0,20250716
SI,2022,R0090,of which new retired members,DB,1286.0,20250716
SI,2022,R0090,of which new retired members,DC,0.0,20250716
SI,2023,R0008,Active members,DB,149040.0,20250716
SI,2023,R0008,Active members,DC,0.0,20250716
SI,2023,R0009,Active members reported by exempted IORPs,DB,,20250716
SI,2023,R0009,Active members reported by exempted IORPs,DC,,20250716
SI,2023,R0010,Active members reported by non-exempted IORPs,DB,149040.0,20250716
SI,2023,R0010,Active members reported by non-exempted IORPs,DC,0.0,20250716
SI,2023,R0018,Deferred members,DB,101959.0,20250716
SI,2023,R0018,Deferred members,DC,0.0,20250716
SI,2023,R0019,Deferred members reported by exempted IORPs,DB,,20250716
SI,2023,R0019,Deferred members reported by exempted IORPs,DC,,20250716
SI,2023,R0020,Deferred members reported by non-exempted IORPs,DB,101959.0,20250716
SI,2023,R0020,Deferred members reported by non-exempted IORPs,DC,0.0,20250716
SI,2023,R0028,Beneficiaries,DB,10673.0,20250716
SI,2023,R0028,Beneficiaries,DC,0.0,20250716
SI,2023,R0029,Beneficiaries reported by exempted IORPs,DB,,20250716
SI,2023,R0029,Beneficiaries reported by exempted IORPs,DC,,20250716
SI,2023,R0030,Beneficiaries reported by non-exempted IORPs,DB,10673.0,20250716
SI,2023,R0030,Beneficiaries reported by non-exempted IORPs,DC,0.0,20250716
SI,2023,R0040,New members,DB,13782.0,20250716
SI,2023,R0040,New members,DC,0.0,20250716
SI,2023,R0050,Deaths,DB,400.0,20250716
SI,2023,R0050,Deaths,DC,0.0,20250716
SI,2023,R0060,Commutations,DB,1263.0,20250716
SI,2023,R0060,Commutations,DC,0.0,20250716
SI,2023,R0070,Other exits,DB,4646.0,20250716
SI,2023,R0070,Other exits,DC,0.0,20250716
SI,2023,R0080,New beneficiaries,DB,1383.0,20250716
SI,2023,R0080,New beneficiaries,DC,0.0,20250716
SI,2023,R0090,of which new retired members,DB,1325.0,20250716
SI,2023,R0090,of which new retired members,DC,0.0,20250716
SI,2024,R0008,Active members,DB,148380.0,20250716
SI,2024,R0008,Active members,DC,0.0,20250716
SI,2024,R0009,Active members reported by exempted IORPs,DB,,20250716
SI,2024,R0009,Active members reported by exempted IORPs,DC,,20250716
SI,2024,R0010,Active members reported by non-exempted IORPs,DB,148380.0,20250716
SI,2024,R0010,Active members reported by non-exempted IORPs,DC,0.0,20250716
SI,2024,R0018,Deferred members,DB,106111.0,20250716
SI,2024,R0018,Deferred members,DC,0.0,20250716
SI,2024,R0019,Deferred members reported by exempted IORPs,DB,,20250716
SI,2024,R0019,Deferred members reported by exempted IORPs,DC,,20250716
SI,2024,R0020,Deferred members reported by non-exempted IORPs,DB,106111.0,20250716
SI,2024,R0020,Deferred members reported by non-exempted IORPs,DC,0.0,20250716
SI,2024,R0028,Beneficiaries,DB,12092.0,20250716
SI,2024,R0028,Beneficiaries,DC,0.0,20250716
SI,2024,R0029,Beneficiaries reported by exempted IORPs,DB,,20250716
SI,2024,R0029,Beneficiaries reported by exempted IORPs,DC,,20250716
SI,2024,R0030,Beneficiaries reported by non-exempted IORPs,DB,12092.0,20250716
SI,2024,R0030,Beneficiaries reported by non-exempted IORPs,DC,0.0,20250716
SI,2024,R0040,New members,DB,14319.0,20250716
SI,2024,R0040,New members,DC,0.0,20250716
SI,2024,R0050,Deaths,DB,434.0,20250716
SI,2024,R0050,Deaths,DC,0.0,20250716
SI,2024,R0060,Commutations,DB,1326.0,20250716
SI,2024,R0060,Commutations,DC,0.0,20250716
SI,2024,R0070,Other exits,DB,4416.0,20250716
SI,2024,R0070,Other exits,DC,0.0,20250716
SI,2024,R0080,New beneficiaries,DB,1398.0,20250716
SI,2024,R0080,New beneficiaries,DC,0.0,20250716
SI,2024,R0090,of which new retired members,DB,1340.0,20250716
SI,2024,R0090,of which new retired members,DC,0.0,20250716
SK,2020,R0008,Active members,DB,0.0,20250716
SK,2020,R0008,Active members,DC,729301.0,20250716
SK,2020,R0009,Active members reported by exempted IORPs,DB,,20250716
SK,2020,R0009,Active members reported by exempted IORPs,DC,,20250716
SK,2020,R0010,Active members reported by non-exempted IORPs,DB,0.0,20250716
SK,2020,R0010,Active members reported by non-exempted IORPs,DC,729301.0,20250716
SK,2020,R0018,Deferred members,DB,0.0,20250716
SK,2020,R0018,Deferred members,DC,202461.0,20250716
SK,2020,R0019,Deferred members reported by exempted IORPs,DB,,20250716
SK,2020,R0019,Deferred members reported by exempted IORPs,DC,,20250716
SK,2020,R0020,Deferred members reported by non-exempted IORPs,DB,0.0,20250716
SK,2020,R0020,Deferred members reported by non-exempted IORPs,DC,202461.0,20250716
SK,2020,R0028,Beneficiaries,DB,0.0,20250716
SK,2020,R0028,Beneficiaries,DC,49680.0,20250716
SK,2020,R0029,Beneficiaries reported by exempted IORPs,DB,,20250716
SK,2020,R0029,Beneficiaries reported by exempted IORPs,DC,,20250716
SK,2020,R0030,Beneficiaries reported by non-exempted IORPs,DB,0.0,20250716
SK,2020,R0030,Beneficiaries reported by non-exempted IORPs,DC,49680.0,20250716
SK,2020,R0040,New members,DB,0.0,20250716
SK,2020,R0040,New members,DC,65160.0,20250716
SK,2020,R0050,Deaths,DB,0.0,20250716
SK,2020,R0050,Deaths,DC,1698.0,20250716
SK,2020,R0060,Commutations,DB,0.0,20250716
SK,2020,R0060,Commutations,DC,15408.0,20250716
SK,2020,R0070,Other exits,DB,0.0,20250716
SK,2020,R0070,Other exits,DC,11670.0,20250716
SK,2020,R0080,New beneficiaries,DB,0.0,20250716
SK,2020,R0080,New beneficiaries,DC,11252.0,20250716
SK,2020,R0090,of which new retired members,DB,0.0,20250716
SK,2020,R0090,of which new retired members,DC,11252.0,20250716
SK,2021,R0008,Active members,DB,0.0,20250716
SK,2021,R0008,Active members,DC,768220.0,20250716
SK,2021,R0009,Active members reported by exempted IORPs,DB,,20250716
SK,2021,R0009,Active members reported by exempted IORPs,DC,,20250716
SK,2021,R0010,Active members reported by non-exempted IORPs,DB,0.0,20250716
SK,2021,R0010,Active members reported by non-exempted IORPs,DC,768220.0,20250716
SK,2021,R0018,Deferred members,DB,0.0,20250716
SK,2021,R0018,Deferred members,DC,214590.0,20250716
SK,2021,R0019,Deferred members reported by exempted IORPs,DB,,20250716
SK,2021,R0019,Deferred members reported by exempted IORPs,DC,,20250716
SK,2021,R0020,Deferred members reported by non-exempted IORPs,DB,0.0,20250716
SK,2021,R0020,Deferred members reported by non-exempted IORPs,DC,214590.0,20250716
SK,2021,R0028,Beneficiaries,DB,0.0,20250716
SK,2021,R0028,Beneficiaries,DC,52723.0,20250716
SK,2021,R0029,Beneficiaries reported by exempted IORPs,DB,,20250716
SK,2021,R0029,Beneficiaries reported by exempted IORPs,DC,,20250716
SK,2021,R0030,Beneficiaries reported by non-exempted IORPs,DB,0.0,20250716
SK,2021,R0030,Beneficiaries reported by non-exempted IORPs,DC,52723.0,20250716
SK,2021,R0040,New members,DB,0.0,20250716
SK,2021,R0040,New members,DC,74155.0,20250716
SK,2021,R0050,Deaths,DB,0.0,20250716
SK,2021,R0050,Deaths,DC,2477.0,20250716
SK,2021,R0060,Commutations,DB,0.0,20250716
SK,2021,R0060,Commutations,DC,16180.0,20250716
SK,2021,R0070,Other exits,DB,0.0,20250716
SK,2021,R0070,Other exits,DC,15130.0,20250716
SK,2021,R0080,New beneficiaries,DB,0.0,20250716
SK,2021,R0080,New beneficiaries,DC,13375.0,20250716
SK,2021,R0090,of which new retired members,DB,0.0,20250716
SK,2021,R0090,of which new retired members,DC,13375.0,20250716
SK,2022,R0008,Active members,DB,0.0,20250716
SK,2022,R0008,Active members,DC,811546.0,20250716
SK,2022,R0009,Active members reported by exempted IORPs,DB,,20250716
SK,2022,R0009,Active members reported by exempted IORPs,DC,,20250716
SK,2022,R0010,Active members reported by non-exempted IORPs,DB,0.0,20250716
SK,2022,R0010,Active members reported by non-exempted IORPs,DC,811546.0,20250716
SK,2022,R0018,Deferred members,DB,0.0,20250716
SK,2022,R0018,Deferred members,DC,226625.0,20250716
SK,2022,R0019,Deferred members reported by exempted IORPs,DB,,20250716
SK,2022,R0019,Deferred members reported by exempted IORPs,DC,,20250716
SK,2022,R0020,Deferred members reported by non-exempted IORPs,DB,0.0,20250716
SK,2022,R0020,Deferred members reported by non-exempted IORPs,DC,226625.0,20250716
SK,2022,R0028,Beneficiaries,DB,0.0,20250716
SK,2022,R0028,Beneficiaries,DC,53337.0,20250716
SK,2022,R0029,Beneficiaries reported by exempted IORPs,DB,,20250716
SK,2022,R0029,Beneficiaries reported by exempted IORPs,DC,,20250716
SK,2022,R0030,Beneficiaries reported by non-exempted IORPs,DB,0.0,20250716
SK,2022,R0030,Beneficiaries reported by non-exempted IORPs,DC,53337.0,20250716
SK,2022,R0040,New members,DB,0.0,20250716
SK,2022,R0040,New members,DC,84609.0,20250716
SK,2022,R0050,Deaths,DB,0.0,20250716
SK,2022,R0050,Deaths,DC,2082.0,20250716
SK,2022,R0060,Commutations,DB,0.0,20250716
SK,2022,R0060,Commutations,DC,17403.0,20250716
SK,2022,R0070,Other exits,DB,0.0,20250716
SK,2022,R0070,Other exits,DC,12325.0,20250716
SK,2022,R0080,New beneficiaries,DB,0.0,20250716
SK,2022,R0080,New beneficiaries,DC,15525.0,20250716
SK,2022,R0090,of which new retired members,DB,0.0,20250716
SK,2022,R0090,of which new retired members,DC,15525.0,20250716
SK,2023,R0008,Active members,DB,0.0,20250716
SK,2023,R0008,Active members,DC,847982.0,20250716
SK,2023,R0009,Active members reported by exempted IORPs,DB,,20250716
SK,2023,R0009,Active members reported by exempted IORPs,DC,,20250716
SK,2023,R0010,Active members reported by non-exempted IORPs,DB,0.0,20250716
SK,2023,R0010,Active members reported by non-exempted IORPs,DC,847982.0,20250716
SK,2023,R0018,Deferred members,DB,0.0,20250716
SK,2023,R0018,Deferred members,DC,241284.0,20250716
SK,2023,R0019,Deferred members reported by exempted IORPs,DB,,20250716
SK,2023,R0019,Deferred members reported by exempted IORPs,DC,,20250716
SK,2023,R0020,Deferred members reported by non-exempted IORPs,DB,0.0,20250716
SK,2023,R0020,Deferred members reported by non-exempted IORPs,DC,241284.0,20250716
SK,2023,R0028,Beneficiaries,DB,0.0,20250716
SK,2023,R0028,Beneficiaries,DC,64057.0,20250716
SK,2023,R0029,Beneficiaries reported by exempted IORPs,DB,,20250716
SK,2023,R0029,Beneficiaries reported by exempted IORPs,DC,,20250716
SK,2023,R0030,Beneficiaries reported by non-exempted IORPs,DB,0.0,20250716
SK,2023,R0030,Beneficiaries reported by non-exempted IORPs,DC,64057.0,20250716
SK,2023,R0040,New members,DB,0.0,20250716
SK,2023,R0040,New members,DC,87634.0,20250716
SK,2023,R0050,Deaths,DB,0.0,20250716
SK,2023,R0050,Deaths,DC,1962.0,20250716
SK,2023,R0060,Commutations,DB,0.0,20250716
SK,2023,R0060,Commutations,DC,21061.0,20250716
SK,2023,R0070,Other exits,DB,0.0,20250716
SK,2023,R0070,Other exits,DC,20458.0,20250716
SK,2023,R0080,New beneficiaries,DB,0.0,20250716
SK,2023,R0080,New beneficiaries,DC,15057.0,20250716
SK,2023,R0090,of which new retired members,DB,0.0,20250716
SK,2023,R0090,of which new retired members,DC,15057.0,20250716
SK,2024,R0008,Active members,DB,0.0,20250716
SK,2024,R0008,Active members,DC,1006117.0,20250716
SK,2024,R0009,Active members reported by exempted IORPs,DB,,20250716
SK,2024,R0009,Active members reported by exempted IORPs,DC,,20250716
SK,2024,R0010,Active members reported by non-exempted IORPs,DB,0.0,20250716
SK,2024,R0010,Active members reported by non-exempted IORPs,DC,1006117.0,20250716
SK,2024,R0018,Deferred members,DB,0.0,20250716
SK,2024,R0018,Deferred members,DC,322291.0,20250716
SK,2024,R0019,Deferred members reported by exempted IORPs,DB,,20250716
SK,2024,R0019,Deferred members reported by exempted IORPs,DC,,20250716
SK,2024,R0020,Deferred members reported by non-exempted IORPs,DB,0.0,20250716
SK,2024,R0020,Deferred members reported by non-exempted IORPs,DC,322291.0,20250716
SK,2024,R0028,Beneficiaries,DB,0.0,20250716
SK,2024,R0028,Beneficiaries,DC,86731.0,20250716
SK,2024,R0029,Beneficiaries reported by exempted IORPs,DB,,20250716
SK,2024,R0029,Beneficiaries reported by exempted IORPs,DC,,20250716
SK,2024,R0030,Beneficiaries reported by non-exempted IORPs,DB,0.0,20250716
SK,2024,R0030,Beneficiaries reported by non-exempted IORPs,DC,86731.0,20250716
SK,2024,R0040,New members,DB,0.0,20250716
SK,2024,R0040,New members,DC,94073.0,20250716
SK,2024,R0050,Deaths,DB,0.0,20250716
SK,2024,R0050,Deaths,DC,2155.0,20250716
SK,2024,R0060,Commutations,DB,0.0,20250716
SK,2024,R0060,Commutations,DC,28428.0,20250716
SK,2024,R0070,Other exits,DB,0.0,20250716
SK,2024,R0070,Other exits,DC,19978.0,20250716
SK,2024,R0080,New beneficiaries,DB,0.0,20250716
SK,2024,R0080,New beneficiaries,DC,19930.0,20250716
SK,2024,R0090,of which new retired members,DB,0.0,20250716
SK,2024,R0090,of which new retired members,DC,19930.0,20250716
