Reporting country,Reference period,Item code,Item name,IORP type,Value (euro millions),Date of extraction (yyyymmdd)
SE,2021,R0240,(Re)insurance recoverables,DC,0.067958,20250716
SE,2021,R0250,Cash and Cash equivalents,DB,521.728044,20250716
SE,2021,R0250,Cash and Cash equivalents,DC,1800.211076,20250716
SE,2021,R0258,"Any other assets, not elsewhere shown",DB,1498.562877,20250716
SE,2021,R0258,"Any other assets, not elsewhere shown",DC,1970.152009,20250716
SE,2021,R0259,"Any other assets, not elsewhere shown reported by exempted IORPs",DB,,20250716
SE,2021,R0259,"Any other assets, not elsewhere shown reported by exempted IORPs",DC,,20250716
SE,2021,R0260,"Any other assets, not elsewhere shown reported by non-exempted IORPs",DB,1498.562877,20250716
SE,2021,R0260,"Any other assets, not elsewhere shown reported by non-exempted IORPs",DC,1970.152009,20250716
SE,2021,R0268,Total assets,DB,109822.007923,20250716
SE,2021,R0268,Total assets,DC,107628.886668,20250716
SE,2021,R0269,Total assets reported by exempted IORPs,DB,,20250716
SE,2021,R0269,Total assets reported by exempted IORPs,DC,,20250716
SE,2021,R0270,Total assets reported by non-exempted IORPs,DB,109822.007923,20250716
SE,2021,R0270,Total assets reported by non-exempted IORPs,DC,107628.886668,20250716
SE,2021,R0280,Technical provisions,DB,57428.015069,20250716
SE,2021,R0280,Technical provisions,DC,51672.661335,20250716
SE,2021,R0290,Margin for adverse deviation,DB,0.0,20250716
SE,2021,R0290,Margin for adverse deviation,DC,0.0,20250716
SE,2021,R0300,(Re)insurance payables,DB,0.0,20250716
SE,2021,R0300,(Re)insurance payables,DC,0.067958,20250716
SE,2021,R0310,"Any other liabilities, not elsewhere shown",DB,1965.167206,20250716
SE,2021,R0310,"Any other liabilities, not elsewhere shown",DC,3041.682857,20250716
SE,2021,R0318,Total liabilities,DB,59393.182275,20250716
SE,2021,R0318,Total liabilities,DC,54714.41215,20250716
SE,2021,R0319,Total liabilities reported by exempted IORPs,DB,,20250716
SE,2021,R0319,Total liabilities reported by exempted IORPs,DC,,20250716
SE,2021,R0320,Total liabilities reported by non-exempted IORPs,DB,59393.182275,20250716
SE,2021,R0320,Total liabilities reported by non-exempted IORPs,DC,54714.41215,20250716
SE,2021,R0330,Regulatory own funds,DB,50539.847352,20250716
SE,2021,R0330,Regulatory own funds,DC,49011.314964,20250716
SE,2021,R0340,Reserves,DB,3863.090809,20250716
SE,2021,R0340,Reserves,DC,31055.463813,20250716
SE,2021,R0350,Statutory,DB,2225.77439,20250716
SE,2021,R0350,Statutory,DC,571.01045,20250716
SE,2021,R0360,Free,DB,1637.316419,20250716
SE,2021,R0360,Free,DC,30484.453364,20250716
SE,2021,R0370,Profit reserves,DB,23.110258,20250716
SE,2021,R0370,Profit reserves,DC,0.0,20250716
SE,2022,R0010,Investments,DB,110665.859776,20250716
SE,2022,R0010,Investments,DC,108792.58134,20250716
SE,2022,R0018,Property (other than for own use),DB,2278.995223,20250716
SE,2022,R0018,Property (other than for own use),DC,5084.904714,20250716
SE,2022,R0019,Property (other than for own use) reported by exempted IORPs,DB,,20250716
SE,2022,R0019,Property (other than for own use) reported by exempted IORPs,DC,,20250716
SE,2022,R0020,Property (other than for own use) reported by non-exempted IORPs,DB,2278.995223,20250716
SE,2022,R0020,Property (other than for own use) reported by non-exempted IORPs,DC,5084.904714,20250716
SE,2022,R0028,Equities,DB,52737.323815,20250716
SE,2022,R0028,Equities,DC,52919.190449,20250716
SE,2022,R0029,Equities reported by exempted IORPs,DB,,20250716
SE,2022,R0029,Equities reported by exempted IORPs,DC,,20250716
SE,2022,R0030,Equities reported by non-exempted IORPs,DB,52737.323815,20250716
SE,2022,R0030,Equities reported by non-exempted IORPs,DC,52919.190449,20250716
SE,2022,R0040,Equities - listed,DB,43595.569917,20250716
SE,2022,R0040,Equities - listed,DC,42863.604098,20250716
SE,2022,R0050,Equities - unlisted,DB,9141.753897,20250716
SE,2022,R0050,Equities - unlisted,DC,10055.586351,20250716
SE,2022,R0058,Bonds,DB,35684.350978,20250716
SE,2022,R0058,Bonds,DC,30688.872614,20250716
SE,2022,R0059,Bonds reported by exempted IORPs,DB,,20250716
SE,2022,R0059,Bonds reported by exempted IORPs,DC,,20250716
SE,2022,R0060,Bonds reported by non-exempted IORPs,DB,35684.350978,20250716
SE,2022,R0060,Bonds reported by non-exempted IORPs,DC,30688.872614,20250716
SE,2022,R0070,Government Bonds,DB,17412.476398,20250716
SE,2022,R0070,Government Bonds,DC,12489.741886,20250716
SE,2022,R0080,Corporate Bonds,DB,16357.623915,20250716
SE,2022,R0080,Corporate Bonds,DC,17708.849936,20250716
SE,2022,R0090,Financial,DB,9591.913207,20250716
SE,2022,R0090,Financial,DC,11626.641984,20250716
SE,2022,R0100,Non-financial,DB,6765.710708,20250716
SE,2022,R0100,Non-financial,DC,6082.207953,20250716
SE,2022,R0110,Bonds other than Government Bonds and Corporate Bonds,DB,1914.250665,20250716
SE,2022,R0110,Bonds other than Government Bonds and Corporate Bonds,DC,490.280791,20250716
SE,2022,R0118,Collective investment undertaking,DB,18131.321196,20250716
SE,2022,R0118,Collective investment undertaking,DC,18911.141969,20250716
SE,2022,R0119,Collective investment undertaking reported by exempted IORPs,DB,,20250716
SE,2022,R0119,Collective investment undertaking reported by exempted IORPs,DC,,20250716
SE,2022,R0120,Collective investment undertaking reported by non-exempted IORPs,DB,18131.321196,20250716
SE,2022,R0120,Collective investment undertaking reported by non-exempted IORPs,DC,18911.141969,20250716
SE,2022,R0130,Bonds,DB,4619.005174,20250716
SE,2022,R0130,Bonds,DC,2362.582063,20250716
SE,2022,R0140,Equity,DB,5847.627467,20250716
SE,2022,R0140,Equity,DC,7613.318375,20250716
SE,2022,R0150,Mixed,DB,45.060495,20250716
SE,2022,R0150,Mixed,DC,1320.419598,20250716
SE,2022,R0160,Real estate,DB,4061.537916,20250716
SE,2022,R0160,Real estate,DC,1068.484757,20250716
SE,2022,R0170,Alternative funds,DB,1927.760997,20250716
SE,2022,R0170,Alternative funds,DC,1286.034251,20250716
SE,2022,R0180,Other investment funds/shares,DB,1630.329146,20250716
SE,2022,R0180,Other investment funds/shares,DC,5260.302924,20250716
SE,2022,R0190,Derivatives,DB,1181.958597,20250716
SE,2022,R0190,Derivatives,DC,848.89476,20250716
SE,2022,R0200,Other investments,DB,651.909967,20250716
SE,2022,R0200,Other investments,DC,339.576834,20250716
SE,2022,R0210,Loans and mortgages,DB,3764.945888,20250716
SE,2022,R0210,Loans and mortgages,DC,3884.528949,20250716
SE,2022,R0220,Mortgages,DB,1823.023871,20250716
SE,2022,R0220,Mortgages,DC,443.212009,20250716
SE,2022,R0230,Loans,DB,1941.922016,20250716
SE,2022,R0230,Loans,DC,3441.31694,20250716
SE,2022,R0240,(Re)insurance recoverables,DB,0.0,20250716
SE,2022,R0240,(Re)insurance recoverables,DC,0.070296,20250716
SE,2022,R0250,Cash and Cash equivalents,DB,1038.117231,20250716
SE,2022,R0250,Cash and Cash equivalents,DC,2539.131915,20250716
SE,2022,R0258,"Any other assets, not elsewhere shown",DB,2107.398254,20250716
SE,2022,R0258,"Any other assets, not elsewhere shown",DC,847.981217,20250716
SE,2022,R0259,"Any other assets, not elsewhere shown reported by exempted IORPs",DB,,20250716
SE,2022,R0259,"Any other assets, not elsewhere shown reported by exempted IORPs",DC,,20250716
SE,2022,R0260,"Any other assets, not elsewhere shown reported by non-exempted IORPs",DB,2107.398254,20250716
SE,2022,R0260,"Any other assets, not elsewhere shown reported by non-exempted IORPs",DC,847.981217,20250716
SE,2022,R0268,Total assets,DB,117576.321149,20250716
SE,2022,R0268,Total assets,DC,116064.293715,20250716
SE,2022,R0269,Total assets reported by exempted IORPs,DB,,20250716
SE,2022,R0269,Total assets reported by exempted IORPs,DC,,20250716
SE,2022,R0270,Total assets reported by non-exempted IORPs,DB,117576.321149,20250716
SE,2022,R0270,Total assets reported by non-exempted IORPs,DC,116064.293715,20250716
SE,2022,R0280,Technical provisions,DB,58388.395554,20250716
SE,2022,R0280,Technical provisions,DC,54586.678282,20250716
SE,2022,R0290,Margin for adverse deviation,DB,0.0,20250716
SE,2022,R0290,Margin for adverse deviation,DC,0.0,20250716
SE,2022,R0300,(Re)insurance payables,DB,0.0,20250716
SE,2022,R0300,(Re)insurance payables,DC,0.070296,20250716
SE,2022,R0310,"Any other liabilities, not elsewhere shown",DB,4301.205043,20250716
SE,2022,R0310,"Any other liabilities, not elsewhere shown",DC,2349.555066,20250716
SE,2022,R0318,Total liabilities,DB,62689.600597,20250716
SE,2022,R0318,Total liabilities,DC,56936.303644,20250716
SE,2022,R0319,Total liabilities reported by exempted IORPs,DB,,20250716
SE,2022,R0319,Total liabilities reported by exempted IORPs,DC,,20250716
SE,2022,R0320,Total liabilities reported by non-exempted IORPs,DB,62689.600597,20250716
SE,2022,R0320,Total liabilities reported by non-exempted IORPs,DC,56936.303644,20250716
SE,2022,R0330,Regulatory own funds,DB,54986.976525,20250716
SE,2022,R0330,Regulatory own funds,DC,62625.000809,20250716
SE,2022,R0340,Reserves,DB,10048.552846,20250716
SE,2022,R0340,Reserves,DC,38837.367619,20250716
SE,2022,R0350,Statutory,DB,1746.526076,20250716
SE,2022,R0350,Statutory,DC,508.801431,20250716
SE,2022,R0360,Free,DB,8302.02677,20250716
SE,2022,R0360,Free,DC,38328.566188,20250716
SE,2022,R0370,Profit reserves,DB,1637.540539,20250716
SE,2022,R0370,Profit reserves,DC,0.105519,20250716
SE,2023,R0010,Investments,DB,119374.032621,20250716
SE,2023,R0010,Investments,DC,139409.234751,20250716
SE,2023,R0018,Property (other than for own use),DB,2127.644291,20250716
SE,2023,R0018,Property (other than for own use),DC,2564.984266,20250716
SE,2023,R0019,Property (other than for own use) reported by exempted IORPs,DB,,20250716
SE,2023,R0019,Property (other than for own use) reported by exempted IORPs,DC,,20250716
SE,2023,R0020,Property (other than for own use) reported by non-exempted IORPs,DB,2127.644291,20250716
SE,2023,R0020,Property (other than for own use) reported by non-exempted IORPs,DC,2564.984266,20250716
SE,2023,R0028,Equities,DB,51488.395916,20250716
SE,2023,R0028,Equities,DC,60457.966152,20250716
SE,2023,R0029,Equities reported by exempted IORPs,DB,,20250716
SE,2023,R0029,Equities reported by exempted IORPs,DC,,20250716
SE,2023,R0030,Equities reported by non-exempted IORPs,DB,51488.395916,20250716
SE,2023,R0030,Equities reported by non-exempted IORPs,DC,60457.966152,20250716
SE,2023,R0040,Equities - listed,DB,42986.196865,20250716
SE,2023,R0040,Equities - listed,DC,49363.415148,20250716
SE,2023,R0050,Equities - unlisted,DB,8502.199051,20250716
SE,2023,R0050,Equities - unlisted,DC,11094.551004,20250716
SE,2023,R0058,Bonds,DB,44001.575765,20250716
SE,2023,R0058,Bonds,DC,35321.170697,20250716
SE,2023,R0059,Bonds reported by exempted IORPs,DB,,20250716
SE,2023,R0059,Bonds reported by exempted IORPs,DC,,20250716
SE,2023,R0060,Bonds reported by non-exempted IORPs,DB,44001.575765,20250716
SE,2023,R0060,Bonds reported by non-exempted IORPs,DC,35321.170697,20250716
SE,2023,R0070,Government Bonds,DB,24845.804735,20250716
SE,2023,R0070,Government Bonds,DC,15160.333593,20250716
SE,2023,R0080,Corporate Bonds,DB,16042.870701,20250716
SE,2023,R0080,Corporate Bonds,DC,19289.655771,20250716
SE,2023,R0090,Financial,DB,9965.602383,20250716
SE,2023,R0090,Financial,DC,13386.378156,20250716
SE,2023,R0100,Non-financial,DB,6077.268318,20250716
SE,2023,R0100,Non-financial,DC,5903.277615,20250716
SE,2023,R0110,Bonds other than Government Bonds and Corporate Bonds,DB,3112.900329,20250716
SE,2023,R0110,Bonds other than Government Bonds and Corporate Bonds,DC,871.181333,20250716
SE,2023,R0118,Collective investment undertaking,DB,17616.518616,20250716
SE,2023,R0118,Collective investment undertaking,DC,38066.50168,20250716
SE,2023,R0119,Collective investment undertaking reported by exempted IORPs,DB,,20250716
SE,2023,R0119,Collective investment undertaking reported by exempted IORPs,DC,,20250716
SE,2023,R0120,Collective investment undertaking reported by non-exempted IORPs,DB,17616.518616,20250716
SE,2023,R0120,Collective investment undertaking reported by non-exempted IORPs,DC,38066.50168,20250716
SE,2023,R0130,Bonds,DB,3576.857618,20250716
SE,2023,R0130,Bonds,DC,2728.072741,20250716
SE,2023,R0140,Equity,DB,6022.227735,20250716
SE,2023,R0140,Equity,DC,8795.201904,20250716
SE,2023,R0150,Mixed,DB,31.60553,20250716
SE,2023,R0150,Mixed,DC,1338.102946,20250716
SE,2023,R0160,Real estate,DB,4162.130881,20250716
SE,2023,R0160,Real estate,DC,1646.820975,20250716
SE,2023,R0170,Alternative funds,DB,2102.668382,20250716
SE,2023,R0170,Alternative funds,DC,1604.079192,20250716
SE,2023,R0180,Other investment funds/shares,DB,1721.02847,20250716
SE,2023,R0180,Other investment funds/shares,DC,21954.223922,20250716
SE,2023,R0190,Derivatives,DB,2735.864023,20250716
SE,2023,R0190,Derivatives,DC,2522.792572,20250716
SE,2023,R0200,Other investments,DB,1404.03401,20250716
SE,2023,R0200,Other investments,DC,475.819385,20250716
SE,2023,R0210,Loans and mortgages,DB,2965.533059,20250716
SE,2023,R0210,Loans and mortgages,DC,3562.950533,20250716
SE,2023,R0220,Mortgages,DB,1717.324781,20250716
SE,2023,R0220,Mortgages,DC,466.85557,20250716
SE,2023,R0230,Loans,DB,1248.208277,20250716
SE,2023,R0230,Loans,DC,3096.094962,20250716
SE,2023,R0240,(Re)insurance recoverables,DB,0.0,20250716
SE,2023,R0240,(Re)insurance recoverables,DC,0.146208,20250716
SE,2023,R0250,Cash and Cash equivalents,DB,1303.97092,20250716
SE,2023,R0250,Cash and Cash equivalents,DC,4176.137495,20250716
SE,2023,R0258,"Any other assets, not elsewhere shown",DB,1605.430828,20250716
SE,2023,R0258,"Any other assets, not elsewhere shown",DC,1099.362949,20250716
SE,2023,R0259,"Any other assets, not elsewhere shown reported by exempted IORPs",DB,,20250716
SE,2023,R0259,"Any other assets, not elsewhere shown reported by exempted IORPs",DC,,20250716
SE,2023,R0260,"Any other assets, not elsewhere shown reported by non-exempted IORPs",DB,1605.430828,20250716
SE,2023,R0260,"Any other assets, not elsewhere shown reported by non-exempted IORPs",DC,1099.362949,20250716
SE,2023,R0268,Total assets,DB,125248.967429,20250716
SE,2023,R0268,Total assets,DC,148247.831936,20250716
SE,2023,R0269,Total assets reported by exempted IORPs,DB,,20250716
SE,2023,R0269,Total assets reported by exempted IORPs,DC,,20250716
SE,2023,R0270,Total assets reported by non-exempted IORPs,DB,125248.967429,20250716
SE,2023,R0270,Total assets reported by non-exempted IORPs,DC,148247.831936,20250716
SE,2023,R0280,Technical provisions,DB,66409.246179,20250716
SE,2023,R0280,Technical provisions,DC,77729.452823,20250716
SE,2023,R0290,Margin for adverse deviation,DB,0.0,20250716
SE,2023,R0290,Margin for adverse deviation,DC,0.0,20250716
SE,2023,R0300,(Re)insurance payables,DB,0.0,20250716
SE,2023,R0300,(Re)insurance payables,DC,0.146208,20250716
SE,2023,R0310,"Any other liabilities, not elsewhere shown",DB,5447.687178,20250716
SE,2023,R0310,"Any other liabilities, not elsewhere shown",DC,4488.480065,20250716
SE,2023,R0318,Total liabilities,DB,71856.933358,20250716
SE,2023,R0318,Total liabilities,DC,82218.079096,20250716
SE,2023,R0319,Total liabilities reported by exempted IORPs,DB,,20250716
SE,2023,R0319,Total liabilities reported by exempted IORPs,DC,,20250716
SE,2023,R0320,Total liabilities reported by non-exempted IORPs,DB,71856.933358,20250716
SE,2023,R0320,Total liabilities reported by non-exempted IORPs,DC,82218.079096,20250716
SE,2023,R0330,Regulatory own funds,DB,52342.057279,20250716
SE,2023,R0330,Regulatory own funds,DC,68957.943324,20250716
SE,2023,R0340,Reserves,DB,9243.157159,20250716
SE,2023,R0340,Reserves,DC,42709.116037,20250716
SE,2023,R0350,Statutory,DB,2070.263867,20250716
SE,2023,R0350,Statutory,DC,540.578093,20250716
SE,2023,R0360,Free,DB,7172.893292,20250716
SE,2023,R0360,Free,DC,42168.537944,20250716
SE,2023,R0370,Profit reserves,DB,1628.137544,20250716
SE,2023,R0370,Profit reserves,DC,0.129388,20250716
SE,2024,R0010,Investments,DB,118688.758256,20250716
SE,2024,R0010,Investments,DC,151601.951762,20250716
SE,2024,R0018,Property (other than for own use),DB,2112.541146,20250716
SE,2024,R0018,Property (other than for own use),DC,2741.788244,20250716
SE,2024,R0019,Property (other than for own use) reported by exempted IORPs,DB,,20250716
SE,2024,R0019,Property (other than for own use) reported by exempted IORPs,DC,,20250716
SE,2024,R0020,Property (other than for own use) reported by non-exempted IORPs,DB,2112.541146,20250716
SE,2024,R0020,Property (other than for own use) reported by non-exempted IORPs,DC,2741.788244,20250716
SE,2024,R0028,Equities,DB,50203.438779,20250716
SE,2024,R0028,Equities,DC,67015.161051,20250716
SE,2024,R0029,Equities reported by exempted IORPs,DB,,20250716
SE,2024,R0029,Equities reported by exempted IORPs,DC,,20250716
SE,2024,R0030,Equities reported by non-exempted IORPs,DB,50203.438779,20250716
SE,2024,R0030,Equities reported by non-exempted IORPs,DC,67015.161051,20250716
SE,2024,R0040,Equities - listed,DB,41730.49974,20250716
SE,2024,R0040,Equities - listed,DC,55580.279599,20250716
SE,2024,R0050,Equities - unlisted,DB,8472.939039,20250716
SE,2024,R0050,Equities - unlisted,DC,11434.881451,20250716
SE,2024,R0058,Bonds,DB,47262.336609,20250716
SE,2024,R0058,Bonds,DC,39826.406296,20250716
SE,2024,R0059,Bonds reported by exempted IORPs,DB,,20250716
SE,2024,R0059,Bonds reported by exempted IORPs,DC,,20250716
SE,2024,R0060,Bonds reported by non-exempted IORPs,DB,47262.336609,20250716
SE,2024,R0060,Bonds reported by non-exempted IORPs,DC,39826.406296,20250716
SE,2024,R0070,Government Bonds,DB,27490.544638,20250716
SE,2024,R0070,Government Bonds,DC,17410.823289,20250716
SE,2024,R0080,Corporate Bonds,DB,16754.886964,20250716
SE,2024,R0080,Corporate Bonds,DC,21519.477168,20250716
SE,2024,R0090,Financial,DB,10751.032923,20250716
SE,2024,R0090,Financial,DC,14816.763541,20250716
SE,2024,R0100,Non-financial,DB,6003.854041,20250716
SE,2024,R0100,Non-financial,DC,6702.713627,20250716
SE,2024,R0110,Bonds other than Government Bonds and Corporate Bonds,DB,3016.905007,20250716
SE,2024,R0110,Bonds other than Government Bonds and Corporate Bonds,DC,896.10584,20250716
SE,2024,R0118,Collective investment undertaking,DB,18424.768286,20250716
SE,2024,R0118,Collective investment undertaking,DC,41330.536984,20250716
SE,2024,R0119,Collective investment undertaking reported by exempted IORPs,DB,,20250716
SE,2024,R0119,Collective investment undertaking reported by exempted IORPs,DC,,20250716
SE,2024,R0120,Collective investment undertaking reported by non-exempted IORPs,DB,18424.768286,20250716
SE,2024,R0120,Collective investment undertaking reported by non-exempted IORPs,DC,41330.536984,20250716
SE,2024,R0130,Bonds,DB,4051.965089,20250716
SE,2024,R0130,Bonds,DC,2688.093617,20250716
SE,2024,R0140,Equity,DB,6028.250731,20250716
SE,2024,R0140,Equity,DC,9180.533516,20250716
SE,2024,R0150,Mixed,DB,28.478459,20250716
SE,2024,R0150,Mixed,DC,1337.083643,20250716
SE,2024,R0160,Real estate,DB,4316.457719,20250716
SE,2024,R0160,Real estate,DC,1729.212024,20250716
SE,2024,R0170,Alternative funds,DB,2317.675154,20250716
SE,2024,R0170,Alternative funds,DC,1827.138298,20250716
SE,2024,R0180,Other investment funds/shares,DB,1681.941135,20250716
SE,2024,R0180,Other investment funds/shares,DC,24568.475886,20250716
SE,2024,R0190,Derivatives,DB,363.287998,20250716
SE,2024,R0190,Derivatives,DC,228.095032,20250716
SE,2024,R0200,Other investments,DB,322.385437,20250716
SE,2024,R0200,Other investments,DC,459.964155,20250716
SE,2024,R0210,Loans and mortgages,DB,3319.232017,20250716
SE,2024,R0210,Loans and mortgages,DC,3494.890023,20250716
SE,2024,R0220,Mortgages,DB,1902.318844,20250716
SE,2024,R0220,Mortgages,DC,567.123854,20250716
SE,2024,R0230,Loans,DB,1416.913173,20250716
SE,2024,R0230,Loans,DC,2927.766169,20250716
SE,2024,R0240,(Re)insurance recoverables,DB,0.0,20250716
SE,2024,R0240,(Re)insurance recoverables,DC,0.412447,20250716
SE,2024,R0250,Cash and Cash equivalents,DB,988.518731,20250716
SE,2024,R0250,Cash and Cash equivalents,DC,2604.563108,20250716
SE,2024,R0258,"Any other assets, not elsewhere shown",DB,1098.189616,20250716
SE,2024,R0258,"Any other assets, not elsewhere shown",DC,991.421066,20250716
SE,2024,R0259,"Any other assets, not elsewhere shown reported by exempted IORPs",DB,,20250716
SE,2024,R0259,"Any other assets, not elsewhere shown reported by exempted IORPs",DC,,20250716
SE,2024,R0260,"Any other assets, not elsewhere shown reported by non-exempted IORPs",DB,1098.189616,20250716
SE,2024,R0260,"Any other assets, not elsewhere shown reported by non-exempted IORPs",DC,991.421066,20250716
SE,2024,R0268,Total assets,DB,124094.69862,20250716
SE,2024,R0268,Total assets,DC,158693.238407,20250716
SE,2024,R0269,Total assets reported by exempted IORPs,DB,,20250716
SE,2024,R0269,Total assets reported by exempted IORPs,DC,,20250716
SE,2024,R0270,Total assets reported by non-exempted IORPs,DB,124094.69862,20250716
SE,2024,R0270,Total assets reported by non-exempted IORPs,DC,158693.238407,20250716
SE,2024,R0280,Technical provisions,DB,65111.901247,20250716
SE,2024,R0280,Technical provisions,DC,81512.737796,20250716
SE,2024,R0290,Margin for adverse deviation,DB,0.0,20250716
SE,2024,R0290,Margin for adverse deviation,DC,0.0,20250716
SE,2024,R0300,(Re)insurance payables,DB,0.0,20250716
SE,2024,R0300,(Re)insurance payables,DC,0.412447,20250716
SE,2024,R0310,"Any other liabilities, not elsewhere shown",DB,4243.26702,20250716
SE,2024,R0310,"Any other liabilities, not elsewhere shown",DC,3534.131951,20250716
SE,2024,R0318,Total liabilities,DB,69355.168268,20250716
SE,2024,R0318,Total liabilities,DC,85047.282194,20250716
SE,2024,R0319,Total liabilities reported by exempted IORPs,DB,,20250716
SE,2024,R0319,Total liabilities reported by exempted IORPs,DC,,20250716
SE,2024,R0320,Total liabilities reported by non-exempted IORPs,DB,69355.168268,20250716
SE,2024,R0320,Total liabilities reported by non-exempted IORPs,DC,85047.282194,20250716
SE,2024,R0330,Regulatory own funds,DB,53693.287131,20250716
SE,2024,R0330,Regulatory own funds,DC,76467.25342,20250716
SE,2024,R0340,Reserves,DB,10092.928507,20250716
SE,2024,R0340,Reserves,DC,47274.403768,20250716
SE,2024,R0350,Statutory,DB,2048.573189,20250716
SE,2024,R0350,Statutory,DC,576.364462,20250716
SE,2024,R0360,Free,DB,8044.355318,20250716
SE,2024,R0360,Free,DC,46698.039306,20250716
SE,2024,R0370,Profit reserves,DB,2579.491704,20250716
SE,2024,R0370,Profit reserves,DC,0.0,20250716
SI,2020,R0010,Investments,DB,868.813038,20250716
SI,2020,R0010,Investments,DC,0.0,20250716
SI,2020,R0018,Property (other than for own use),DB,35.154526,20250716
SI,2020,R0018,Property (other than for own use),DC,0.0,20250716
SI,2020,R0019,Property (other than for own use) reported by exempted IORPs,DB,,20250716
SI,2020,R0019,Property (other than for own use) reported by exempted IORPs,DC,,20250716
SI,2020,R0020,Property (other than for own use) reported by non-exempted IORPs,DB,35.154526,20250716
SI,2020,R0020,Property (other than for own use) reported by non-exempted IORPs,DC,0.0,20250716
SI,2020,R0028,Equities,DB,39.164848,20250716
SI,2020,R0028,Equities,DC,0.0,20250716
SI,2020,R0029,Equities reported by exempted IORPs,DB,,20250716
SI,2020,R0029,Equities reported by exempted IORPs,DC,,20250716
SI,2020,R0030,Equities reported by non-exempted IORPs,DB,39.164848,20250716
SI,2020,R0030,Equities reported by non-exempted IORPs,DC,0.0,20250716
SI,2020,R0040,Equities - listed,DB,38.094591,20250716
SI,2020,R0040,Equities - listed,DC,0.0,20250716
SI,2020,R0050,Equities - unlisted,DB,1.070257,20250716
SI,2020,R0050,Equities - unlisted,DC,0.0,20250716
SI,2020,R0058,Bonds,DB,669.531662,20250716
SI,2020,R0058,Bonds,DC,0.0,20250716
SI,2020,R0059,Bonds reported by exempted IORPs,DB,,20250716
SI,2020,R0059,Bonds reported by exempted IORPs,DC,,20250716
SI,2020,R0060,Bonds reported by non-exempted IORPs,DB,669.531662,20250716
SI,2020,R0060,Bonds reported by non-exempted IORPs,DC,0.0,20250716
SI,2020,R0070,Government Bonds,DB,257.772277,20250716
SI,2020,R0070,Government Bonds,DC,0.0,20250716
SI,2020,R0080,Corporate Bonds,DB,411.759386,20250716
SI,2020,R0080,Corporate Bonds,DC,0.0,20250716
SI,2020,R0090,Financial,DB,117.833252,20250716
SI,2020,R0090,Financial,DC,0.0,20250716
SI,2020,R0100,Non-financial,DB,293.926134,20250716
SI,2020,R0100,Non-financial,DC,0.0,20250716
SI,2020,R0110,Bonds other than Government Bonds and Corporate Bonds,DB,0.0,20250716
SI,2020,R0110,Bonds other than Government Bonds and Corporate Bonds,DC,0.0,20250716
SI,2020,R0118,Collective investment undertaking,DB,117.052799,20250716
SI,2020,R0118,Collective investment undertaking,DC,0.0,20250716
SI,2020,R0119,Collective investment undertaking reported by exempted IORPs,DB,,20250716
SI,2020,R0119,Collective investment undertaking reported by exempted IORPs,DC,,20250716
SI,2020,R0120,Collective investment undertaking reported by non-exempted IORPs,DB,117.052799,20250716
SI,2020,R0120,Collective investment undertaking reported by non-exempted IORPs,DC,0.0,20250716
SI,2020,R0130,Bonds,DB,22.467855,20250716
SI,2020,R0130,Bonds,DC,0.0,20250716
SI,2020,R0140,Equity,DB,81.852076,20250716
SI,2020,R0140,Equity,DC,0.0,20250716
SI,2020,R0150,Mixed,DB,0.0,20250716
SI,2020,R0150,Mixed,DC,0.0,20250716
SI,2020,R0160,Real estate,DB,3.314365,20250716
SI,2020,R0160,Real estate,DC,0.0,20250716
SI,2020,R0170,Alternative funds,DB,4.64801,20250716
SI,2020,R0170,Alternative funds,DC,0.0,20250716
SI,2020,R0180,Other investment funds/shares,DB,4.770493,20250716
SI,2020,R0180,Other investment funds/shares,DC,0.0,20250716
SI,2020,R0190,Derivatives,DB,0.0,20250716
SI,2020,R0190,Derivatives,DC,0.0,20250716
SI,2020,R0200,Other investments,DB,7.909203,20250716
SI,2020,R0200,Other investments,DC,0.0,20250716
SI,2020,R0210,Loans and mortgages,DB,0.728552,20250716
SI,2020,R0210,Loans and mortgages,DC,0.0,20250716
SI,2020,R0220,Mortgages,DB,0.0,20250716
SI,2020,R0220,Mortgages,DC,0.0,20250716
SI,2020,R0230,Loans,DB,0.728552,20250716
SI,2020,R0230,Loans,DC,0.0,20250716
SI,2020,R0240,(Re)insurance recoverables,DB,0.0,20250716
SI,2020,R0240,(Re)insurance recoverables,DC,0.0,20250716
SI,2020,R0250,Cash and Cash equivalents,DB,58.80387,20250716
SI,2020,R0250,Cash and Cash equivalents,DC,0.0,20250716
SI,2020,R0258,"Any other assets, not elsewhere shown",DB,12.474719,20250716
SI,2020,R0258,"Any other assets, not elsewhere shown",DC,0.0,20250716
SI,2020,R0259,"Any other assets, not elsewhere shown reported by exempted IORPs",DB,,20250716
SI,2020,R0259,"Any other assets, not elsewhere shown reported by exempted IORPs",DC,,20250716
SI,2020,R0260,"Any other assets, not elsewhere shown reported by non-exempted IORPs",DB,12.474719,20250716
SI,2020,R0260,"Any other assets, not elsewhere shown reported by non-exempted IORPs",DC,0.0,20250716
SI,2020,R0268,Total assets,DB,940.820179,20250716
SI,2020,R0268,Total assets,DC,0.0,20250716
SI,2020,R0269,Total assets reported by exempted IORPs,DB,,20250716
SI,2020,R0269,Total assets reported by exempted IORPs,DC,,20250716
SI,2020,R0270,Total assets reported by non-exempted IORPs,DB,940.820179,20250716
